Run will be saved under: ./run_outputs/run_2023-01-01_to_2023-03-31

Screening abstracts and fetching fulltexts...
Running on device: cpu
<pmid: 39132582, isPK: False, prob: 0.000780856644269079>
Found PMC article (PMCID = PMC9808673) for abstract PMID = 36620352
Found PMC article (PMCID = PMC9818079) for abstract PMID = 36612312
Found PMC article (PMCID = PMC10367137) for abstract PMID = 36609694
Found PMC article (PMCID = PMC9913300) for abstract PMID = 36608428
Found PMC article (PMCID = PMC9876374) for abstract PMID = 36608108
Found PMC article (PMCID = PMC9821424) for abstract PMID = 36608050
Found PMC article (PMCID = PMC11458483) for abstract PMID = 36607589
Found PMC article (PMCID = PMC11010281) for abstract PMID = 36604180
Found PMC article (PMCID = PMC10818372) for abstract PMID = 36601711
Found PMC article (PMCID = PMC11941020) for abstract PMID = 36599390
Found PMC article (PMCID = PMC12240084) for abstract PMID = 36597997
Found PMC article (PMCID = PMC10909101) for abstract PMID = 36597869
Found PMC article (PMCID = PMC10196427) for abstract PMID = 36597353
Found PMC article (PMCID = PMC9809015) for abstract PMID = 36597076
Found PMC article (PMCID = PMC9810433) for abstract PMID = 36596451
Found PMC article (PMCID = PMC11087995) for abstract PMID = 36596435
Found PMC article (PMCID = PMC11774993) for abstract PMID = 36596351
Found PMC article (PMCID = PMC11911599) for abstract PMID = 36595708
Found PMC article (PMCID = PMC11620695) for abstract PMID = 36595456
Found PMC article (PMCID = PMC10066764) for abstract PMID = 36595379
Found PMC article (PMCID = PMC11412782) for abstract PMID = 36594940
Found PMC article (PMCID = PMC11852807) for abstract PMID = 36594749
Found PMC article (PMCID = PMC9760361) for abstract PMID = 36593793
Found PMC article (PMCID = PMC11373422) for abstract PMID = 36591971
Found PMC article (PMCID = PMC12024480) for abstract PMID = 36587684
Found PMC article (PMCID = PMC11415237) for abstract PMID = 39310676
Found PMC article (PMCID = PMC12231421) for abstract PMID = 36584247
Found PMC article (PMCID = PMC11865947) for abstract PMID = 36583631
Found PMC article (PMCID = PMC10523590) for abstract PMID = 36583546
Found PMC article (PMCID = PMC9800240) for abstract PMID = 36581732
Found PMC article (PMCID = PMC10530935) for abstract PMID = 36581608
Found PMC article (PMCID = PMC10090567) for abstract PMID = 36580734
Found PMC article (PMCID = PMC11035402) for abstract PMID = 36579617
Found PMC article (PMCID = PMC11824864) for abstract PMID = 36577735
Found PMC article (PMCID = PMC11272695) for abstract PMID = 36572567
Found PMC article (PMCID = PMC10120294) for abstract PMID = 36572228
Found PMC article (PMCID = PMC9998327) for abstract PMID = 36571702
Found PMC article (PMCID = PMC9898395) for abstract PMID = 36571701
Found PMC article (PMCID = PMC9788704) for abstract PMID = 36567726
Found PMC article (PMCID = PMC10946580) for abstract PMID = 36567467
Found PMC article (PMCID = PMC12088894) for abstract PMID = 36566928
Found PMC article (PMCID = PMC9931434) for abstract PMID = 36564918
Found PMC article (PMCID = PMC12142749) for abstract PMID = 36564549
Found PMC article (PMCID = PMC12197252) for abstract PMID = 36563793
Found PMC article (PMCID = PMC10089971) for abstract PMID = 36562107
Found PMC article (PMCID = PMC11362041) for abstract PMID = 36549406
Found PMC article (PMCID = PMC11745047) for abstract PMID = 36548544
Found PMC article (PMCID = PMC10169424) for abstract PMID = 36545869
Found PMC article (PMCID = PMC9944386) for abstract PMID = 36543972
Found PMC article (PMCID = PMC11458340) for abstract PMID = 36543754
Found PMC article (PMCID = PMC12138888) for abstract PMID = 36541850
Found PMC article (PMCID = PMC9931433) for abstract PMID = 36540952
Found PMC article (PMCID = PMC10014054) for abstract PMID = 36540909
Found PMC article (PMCID = PMC9892364) for abstract PMID = 36538813
Found PMC article (PMCID = PMC9812024) for abstract PMID = 36538346
Found PMC article (PMCID = PMC9931436) for abstract PMID = 36537068
Found PMC article (PMCID = PMC12089713) for abstract PMID = 36534322
Found PMC article (PMCID = PMC12012383) for abstract PMID = 36533850
Found PMC article (PMCID = PMC11396525) for abstract PMID = 36533781
Found PMC article (PMCID = PMC10196428) for abstract PMID = 36530026
Found PMC article (PMCID = PMC10796410) for abstract PMID = 36529835
Found PMC article (PMCID = PMC11213745) for abstract PMID = 36528008
Found PMC article (PMCID = PMC12162841) for abstract PMID = 36525996
Found PMC article (PMCID = PMC11459921) for abstract PMID = 36525590
Found PMC article (PMCID = PMC9762804) for abstract PMID = 36524835
Found PMC article (PMCID = PMC11949819) for abstract PMID = 36524428
Found PMC article (PMCID = PMC12072222) for abstract PMID = 36524426
Found PMC article (PMCID = PMC11773402) for abstract PMID = 36521865
Found PMC article (PMCID = PMC12048609) for abstract PMID = 36521426
Found PMC article (PMCID = PMC9823018) for abstract PMID = 36517732
Found PMC article (PMCID = PMC11207633) for abstract PMID = 36516889
Found PMC article (PMCID = PMC11049710) for abstract PMID = 36515822
Found PMC article (PMCID = PMC11254595) for abstract PMID = 36513265
Found PMC article (PMCID = PMC10395004) for abstract PMID = 36513193
Found PMC article (PMCID = PMC12131579) for abstract PMID = 36512868
Found PMC article (PMCID = PMC9892238) for abstract PMID = 36512853
Found PMC article (PMCID = PMC10360258) for abstract PMID = 36512707
Found PMC article (PMCID = PMC10780524) for abstract PMID = 36503849
Found PMC article (PMCID = PMC10832619) for abstract PMID = 36502794
Found PMC article (PMCID = PMC11918902) for abstract PMID = 36502758
Found PMC article (PMCID = PMC12012656) for abstract PMID = 36502721
Found PMC article (PMCID = PMC12072232) for abstract PMID = 36496167
Found PMC article (PMCID = PMC10216213) for abstract PMID = 36495063
Found PMC article (PMCID = PMC12167923) for abstract PMID = 36494060
Found PMC article (PMCID = PMC10675244) for abstract PMID = 36482138
Found PMC article (PMCID = PMC11013864) for abstract PMID = 36481531
Found PMC article (PMCID = PMC9845136) for abstract PMID = 36481259
Found PMC article (PMCID = PMC9890214) for abstract PMID = 36480295
Found PMC article (PMCID = PMC9877749) for abstract PMID = 36479969
Found PMC article (PMCID = PMC9938066) for abstract PMID = 36478350
Found PMC article (PMCID = PMC9823043) for abstract PMID = 36477706
Found PMC article (PMCID = PMC9932581) for abstract PMID = 36477555
Found PMC article (PMCID = PMC11459921) for abstract PMID = 36477193
Found PMC article (PMCID = PMC9898326) for abstract PMID = 36471223
Found PMC article (PMCID = PMC11836267) for abstract PMID = 36470522
Found PMC article (PMCID = PMC8634014) for abstract PMID = 36470510
Found PMC article (PMCID = PMC12001277) for abstract PMID = 36470345
Found PMC article (PMCID = PMC9941642) for abstract PMID = 36469444
Found PMC article (PMCID = PMC9710098) for abstract PMID = 36462547
Found PMC article (PMCID = PMC11742368) for abstract PMID = 36459063
Found PMC article (PMCID = PMC9936208) for abstract PMID = 36453847
Found PMC article (PMCID = PMC11914703) for abstract PMID = 36453450
Found PMC article (PMCID = PMC9990430) for abstract PMID = 36450606
Found PMC article (PMCID = PMC10079447) for abstract PMID = 36450287
Found PMC article (PMCID = PMC9709760) for abstract PMID = 36449140
Found PMC article (PMCID = PMC12085391) for abstract PMID = 36446609
Found PMC article (PMCID = PMC12087695) for abstract PMID = 36446607
Found PMC article (PMCID = PMC10098947) for abstract PMID = 36445343
Found PMC article (PMCID = PMC9700266) for abstract PMID = 36444212
Found PMC article (PMCID = PMC9709234) for abstract PMID = 36442306
Found PMC article (PMCID = PMC12205928) for abstract PMID = 36437712
Found PMC article (PMCID = PMC11286608) for abstract PMID = 36433924
Found PMC article (PMCID = PMC12188194) for abstract PMID = 36433819
Found PMC article (PMCID = PMC9931435) for abstract PMID = 36424701
Found PMC article (PMCID = PMC12140387) for abstract PMID = 36423870
Found PMC article (PMCID = PMC12060473) for abstract PMID = 36423714
Found PMC article (PMCID = PMC11527492) for abstract PMID = 36422708
Found PMC article (PMCID = PMC9926085) for abstract PMID = 36419385
Found PMC article (PMCID = PMC9931426) for abstract PMID = 36418887
Found PMC article (PMCID = PMC10325810) for abstract PMID = 36416229
Found PMC article (PMCID = PMC9835136) for abstract PMID = 36412499
Found PMC article (PMCID = PMC9887395) for abstract PMID = 36411033
Found PMC article (PMCID = PMC9676626) for abstract PMID = 36410065
Found PMC article (PMCID = PMC9898357) for abstract PMID = 36404388
Found PMC article (PMCID = PMC9673116) for abstract PMID = 36402040
Found PMC article (PMCID = PMC12114997) for abstract PMID = 36401796
Found PMC article (PMCID = PMC10098929) for abstract PMID = 36401789
Found PMC article (PMCID = PMC9837366) for abstract PMID = 36401149
Found PMC article (PMCID = PMC10014700) for abstract PMID = 36398357
Found PMC article (PMCID = PMC12034653) for abstract PMID = 36394369
Found PMC article (PMCID = PMC10789188) for abstract PMID = 36385424
Found PMC article (PMCID = PMC9835131) for abstract PMID = 36382697
Found PMC article (PMCID = PMC9901215) for abstract PMID = 36379708
Found PMC article (PMCID = PMC11774705) for abstract PMID = 36378830
Found PMC article (PMCID = PMC11636765) for abstract PMID = 36373973
Found PMC article (PMCID = PMC11111944) for abstract PMID = 36373407
Found PMC article (PMCID = PMC10974096) for abstract PMID = 36370820
Found PMC article (PMCID = PMC9888309) for abstract PMID = 36369996
Found PMC article (PMCID = PMC10014691) for abstract PMID = 36369797
Found PMC article (PMCID = PMC9835114) for abstract PMID = 36369633
Found PMC article (PMCID = PMC12222261) for abstract PMID = 36369406
Found PMC article (PMCID = PMC12182067) for abstract PMID = 36368679
Found PMC article (PMCID = PMC11996236) for abstract PMID = 36354289
Found PMC article (PMCID = PMC12106834) for abstract PMID = 36351487
Found PMC article (PMCID = PMC10099095) for abstract PMID = 36350097
Found PMC article (PMCID = PMC12033114) for abstract PMID = 36349963
Found PMC article (PMCID = PMC10078114) for abstract PMID = 36349532
Found PMC article (PMCID = PMC11536336) for abstract PMID = 36349366
Found PMC article (PMCID = PMC12222261) for abstract PMID = 36347443
Found PMC article (PMCID = PMC11429092) for abstract PMID = 36346323
Found PMC article (PMCID = PMC12057646) for abstract PMID = 36343893
Found PMC article (PMCID = PMC9646970) for abstract PMID = 36343435
Found PMC article (PMCID = PMC12085391) for abstract PMID = 36343109
Found PMC article (PMCID = PMC12049946) for abstract PMID = 36336817
Found PMC article (PMCID = PMC10100055) for abstract PMID = 36336462
Found PMC article (PMCID = PMC11214420) for abstract PMID = 36336278
Found PMC article (PMCID = PMC11359797) for abstract PMID = 36336104
Found PMC article (PMCID = PMC12212019) for abstract PMID = 36334388
Found PMC article (PMCID = PMC11950383) for abstract PMID = 36334106
Found PMC article (PMCID = PMC10766027) for abstract PMID = 36333464
Found PMC article (PMCID = PMC11117538) for abstract PMID = 36333463
Found PMC article (PMCID = PMC9835120) for abstract PMID = 36330700
Found PMC article (PMCID = PMC9931428) for abstract PMID = 36330695
Found PMC article (PMCID = PMC9835135) for abstract PMID = 36330677
Found PMC article (PMCID = PMC10536666) for abstract PMID = 36329373
Found PMC article (PMCID = PMC9996834) for abstract PMID = 36328357
Found PMC article (PMCID = PMC10714742) for abstract PMID = 36323974
Found PMC article (PMCID = PMC9792438) for abstract PMID = 36321574
Found PMC article (PMCID = PMC10039462) for abstract PMID = 36316628
Found PMC article (PMCID = PMC9931651) for abstract PMID = 36314265
Found PMC article (PMCID = PMC9835126) for abstract PMID = 36309972
Found PMC article (PMCID = PMC9835129) for abstract PMID = 36309969
Found PMC article (PMCID = PMC12091041) for abstract PMID = 36309950
Found PMC article (PMCID = PMC10386943) for abstract PMID = 36309821
Found PMC article (PMCID = PMC12225957) for abstract PMID = 36309112
Found PMC article (PMCID = PMC12189772) for abstract PMID = 36306419
Found PMC article (PMCID = PMC9614201) for abstract PMID = 36305907
Found PMC article (PMCID = PMC11211364) for abstract PMID = 36287282
Found PMC article (PMCID = PMC11176610) for abstract PMID = 36286077
Found PMC article (PMCID = PMC10675618) for abstract PMID = 36282186
Found PMC article (PMCID = PMC10824487) for abstract PMID = 36282023
Found PMC article (PMCID = PMC9835125) for abstract PMID = 36281062
Found PMC article (PMCID = PMC10099546) for abstract PMID = 36278839
Found PMC article (PMCID = PMC11706420) for abstract PMID = 36273823
Found PMC article (PMCID = PMC11763810) for abstract PMID = 36273822
Found PMC article (PMCID = PMC10091821) for abstract PMID = 36271487
Found PMC article (PMCID = PMC9584256) for abstract PMID = 36266537
Found PMC article (PMCID = PMC10100048) for abstract PMID = 36264219
Found PMC article (PMCID = PMC9944701) for abstract PMID = 36261760
Found PMC article (PMCID = PMC9981240) for abstract PMID = 36260349
Found PMC article (PMCID = PMC7614325) for abstract PMID = 36256474
Found PMC article (PMCID = PMC10193296) for abstract PMID = 36251178
Found PMC article (PMCID = PMC9874752) for abstract PMID = 36250739
Found PMC article (PMCID = PMC10806359) for abstract PMID = 36245288
Found PMC article (PMCID = PMC10952588) for abstract PMID = 36239542
Found PMC article (PMCID = PMC10385558) for abstract PMID = 36239478
Found PMC article (PMCID = PMC9990981) for abstract PMID = 36239422
Found PMC article (PMCID = PMC11112862) for abstract PMID = 36227333
Found PMC article (PMCID = PMC10092809) for abstract PMID = 36225132
Found PMC article (PMCID = PMC11111944) for abstract PMID = 36222177
Found PMC article (PMCID = PMC11975953) for abstract PMID = 36217805
Found PMC article (PMCID = PMC12232328) for abstract PMID = 36207170
Found PMC article (PMCID = PMC11124264) for abstract PMID = 36205215
Found PMC article (PMCID = PMC12167919) for abstract PMID = 36202248
Found PMC article (PMCID = PMC9742159) for abstract PMID = 36201670
Found PMC article (PMCID = PMC9534738) for abstract PMID = 36201128
Found PMC article (PMCID = PMC11699052) for abstract PMID = 36201105
Found PMC article (PMCID = PMC11434791) for abstract PMID = 36199201
Found PMC article (PMCID = PMC11946955) for abstract PMID = 36191295
Found PMC article (PMCID = PMC9841294) for abstract PMID = 36181377
Found PMC article (PMCID = PMC11360631) for abstract PMID = 36179060
Found PMC article (PMCID = PMC9841298) for abstract PMID = 36178248
Found PMC article (PMCID = PMC9841300) for abstract PMID = 36176049
Found PMC article (PMCID = PMC11754279) for abstract PMID = 36174960
Found PMC article (PMCID = PMC9887681) for abstract PMID = 36156156
Found PMC article (PMCID = PMC9841306) for abstract PMID = 36152309
Found PMC article (PMCID = PMC9944674) for abstract PMID = 36151444
Found PMC article (PMCID = PMC9538509) for abstract PMID = 36149807
Found PMC article (PMCID = PMC11184727) for abstract PMID = 36149002
Found PMC article (PMCID = PMC11948386) for abstract PMID = 36131627
Found PMC article (PMCID = PMC11435310) for abstract PMID = 36127797
Found PMC article (PMCID = PMC9485022) for abstract PMID = 36123499
Found PMC article (PMCID = PMC10651770) for abstract PMID = 36108304
Found PMC article (PMCID = PMC11827095) for abstract PMID = 36100960
Found PMC article (PMCID = PMC10086964) for abstract PMID = 36098670
Found PMC article (PMCID = PMC10087179) for abstract PMID = 36098504
Found PMC article (PMCID = PMC12054080) for abstract PMID = 36097320
Found PMC article (PMCID = PMC11731318) for abstract PMID = 36088583
Found PMC article (PMCID = PMC12024831) for abstract PMID = 36076007
Found PMC article (PMCID = PMC10091729) for abstract PMID = 36073238
Found PMC article (PMCID = PMC11091049) for abstract PMID = 36070049
Found PMC article (PMCID = PMC10087276) for abstract PMID = 36063026
Found PMC article (PMCID = PMC11374728) for abstract PMID = 36056681
Found PMC article (PMCID = PMC10087001) for abstract PMID = 36053771
Found PMC article (PMCID = PMC11420247) for abstract PMID = 36053283
Found PMC article (PMCID = PMC11636765) for abstract PMID = 36050545
Found PMC article (PMCID = PMC10092127) for abstract PMID = 36046982
Found PMC article (PMCID = PMC9894996) for abstract PMID = 36044144
Found PMC article (PMCID = PMC10169427) for abstract PMID = 36041016
Found PMC article (PMCID = PMC12158726) for abstract PMID = 36029108
Found PMC article (PMCID = PMC12135060) for abstract PMID = 36002614
Found PMC article (PMCID = PMC10675618) for abstract PMID = 36000498
Found PMC article (PMCID = PMC11697095) for abstract PMID = 35998099
Found PMC article (PMCID = PMC12065538) for abstract PMID = 35996877
Found PMC article (PMCID = PMC10982467) for abstract PMID = 35993465
Found PMC article (PMCID = PMC9985425) for abstract PMID = 35981078
Found PMC article (PMCID = PMC12133262) for abstract PMID = 35977875
Found PMC article (PMCID = PMC9771895) for abstract PMID = 35968821
Found PMC article (PMCID = PMC10082376) for abstract PMID = 35961809
Found PMC article (PMCID = PMC9889390) for abstract PMID = 35953645
Found PMC article (PMCID = PMC10087439) for abstract PMID = 35942921
Found PMC article (PMCID = PMC9939223) for abstract PMID = 35941837
Found PMC article (PMCID = PMC10933594) for abstract PMID = 35924629
Found PMC article (PMCID = PMC12116709) for abstract PMID = 35908879
Found PMC article (PMCID = PMC9907520) for abstract PMID = 35881530
Found PMC article (PMCID = PMC12030207) for abstract PMID = 35840856
Found PMC article (PMCID = PMC9819210) for abstract PMID = 35830878
Found PMC article (PMCID = PMC10086726) for abstract PMID = 35787526
Found PMC article (PMCID = PMC12202183) for abstract PMID = 35717480
Found PMC article (PMCID = PMC11234354) for abstract PMID = 35714094
Found PMC article (PMCID = PMC12154793) for abstract PMID = 35654608
Found PMC article (PMCID = PMC11366162) for abstract PMID = 35526522
Found PMC article (PMCID = PMC11685355) for abstract PMID = 35478298
Found PMC article (PMCID = PMC10083989) for abstract PMID = 35429164
Found PMC article (PMCID = PMC11838736) for abstract PMID = 35415961
Found PMC article (PMCID = PMC11278619) for abstract PMID = 35410598
Found PMC article (PMCID = PMC10083990) for abstract PMID = 35342942
Found PMC article (PMCID = PMC9923710) for abstract PMID = 35238929
Found PMC article (PMCID = PMC12055928) for abstract PMID = 35169960
Found PMC article (PMCID = PMC10184608) for abstract PMID = 37197754
Found PMC article (PMCID = PMC10568366) for abstract PMID = 34373583
Found PMC article (PMCID = PMC11272526) for abstract PMID = 34159816
Found PMC article (PMCID = PMC7753415) for abstract PMID = 33226664
Found PMC article (PMCID = PMC11128019) for abstract PMID = 32646633

saving PMC11259592 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12205767 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11222773 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11196052 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10953761 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10860405 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10847229 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10836608 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10805834 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10806122 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10803641 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10794771 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10794428 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10785304 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10754993 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10752084 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10749172 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10731924 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10733441 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10715382 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10714982 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10714946 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10702772 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10697989 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10704167 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10703149 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12004181 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10694292 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10690594 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10657815 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10666625 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10681087 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10634207 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10622746 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10623319 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10620511 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
[WARN] IncompleteRead on attempt 1/3, retrying...
saving PMC10621790 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10614689 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10593454 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12055827 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10590544 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10587432 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10587682 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10582325 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10583566 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10580085 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
[WARN] IncompleteRead on attempt 1/3, retrying...
saving PMC10569162 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10571049 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10565828 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10572049 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10572082 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10552644 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10556534 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10544331 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10544162 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10524596 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10514676 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10507324 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10507317 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10507354 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10511078 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10501077 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12205803 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10493391 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10498806 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10495004 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12110941 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11510236 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10469630 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10450632 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10445762 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10443866 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10420079 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10398570 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10404122 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10403107 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10390690 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10375416 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10382785 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10361697 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10359479 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10330959 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10332602 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10329437 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10324452 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10578235 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10288421 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10277867 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12125134 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10272745 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10272808 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10276593 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10259522 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10250603 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10232755 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11578141 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10227503 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11124240 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9962663 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12011033 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10213937 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12220524 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12238140 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10202413 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10610233 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10195037 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10193296 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10192552 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10194656 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10191279 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10175687 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10165228 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10830599 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10898273 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10154607 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10133723 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10139987 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10132675 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11932312 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10126473 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10146788 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
